date,channel,account_creations,checkout_started
2023-11-10,Influencer,1,0
2023-11-10,Meta,1,62
2023-11-10,Organic,14,132
2023-11-10,Other,90,107
2023-11-11,Airbnb,0,0
2023-11-11,Customer IO,2,30
2023-11-11,Direct Mail,1,14
2023-11-11,Google,2,23
2023-11-11,Meta,2,99
2023-11-11,Organic,8,147
2023-11-11,Other,72,132
2023-11-12,Customer IO,2,28
2023-11-12,Direct Mail,0,9
2023-11-12,Google,2,24
2023-11-12,Meta,1,41
2023-11-12,Organic,11,110
2023-11-12,Other,103,106
2023-11-13,Airbnb,0,0
2023-11-13,Customer IO,2,32
2023-11-13,Direct Mail,0,5
2023-11-13,Google,0,24
2023-11-13,Meta,1,39
2023-11-13,Organic,7,179
2023-11-13,Other,78,95
2023-11-13,Pinterest,0,2
2023-11-14,Airbnb,0,0
2023-11-14,Customer IO,1,18
2023-11-14,Direct Mail,1,8
2023-11-14,Google,2,15
2023-11-14,Meta,0,16
2023-11-14,Organic,4,84
2023-11-14,Other,69,66
2023-11-15,Airbnb,0,0
2023-11-15,Customer IO,1,53
2023-11-15,Direct Mail,0,14
2023-11-15,Google,1,15
2023-11-15,Meta,1,19
2023-11-15,Organic,10,111
2023-11-15,Other,55,81
2023-11-15,Vrbo,0,0
2023-11-16,Airbnb,0,0
2023-11-16,Customer IO,1,32
2023-11-16,Direct Mail,0,7
2023-11-16,Google,0,29
2023-11-16,Meta,0,25
2023-11-16,Organic,5,107
2023-11-16,Other,50,79
2023-11-16,Pinterest,0,1
2023-11-17,Customer IO,2,19
2023-11-17,Direct Mail,0,29
2023-11-17,Google,2,37
2023-11-17,Meta,0,30
2023-11-17,Organic,6,145
2023-11-17,Other,46,76
2023-11-17,Pinterest,0,2
2023-11-18,Customer IO,2,33
2023-11-18,Direct Mail,0,9
2023-11-18,Google,0,16
2023-11-18,Influencer,0,1
2023-11-18,Meta,1,97
2023-11-18,Organic,4,204
2023-11-18,Other,51,111
2023-11-18,Pinterest,1,3
2023-11-19,Airbnb,0,0
2023-11-19,Customer IO,0,19
2023-11-19,Direct Mail,2,42
2023-11-19,Google,2,38
2023-11-19,Meta,0,57
2023-11-19,Organic,7,187
2023-11-19,Other,75,106
2023-11-19,Pinterest,0,2
2023-11-20,Airbnb,0,0
2023-11-20,Customer IO,1,34
2023-11-20,Direct Mail,0,6
2023-11-20,Google,0,17
2023-11-20,Meta,1,62
2023-11-20,Organic,5,166
2023-11-20,Other,60,79
2023-11-20,Pinterest,0,1
2023-11-21,Airbnb,0,0
2023-11-21,Customer IO,0,32
2023-11-21,Direct Mail,0,16
2023-11-21,Google,2,13
2023-11-21,Meta,0,60
2023-11-21,Organic,8,192
2023-11-21,Other,37,112
2023-11-21,Pinterest,0,2
2023-11-22,Airbnb,0,0
2023-11-22,Customer IO,2,73
2023-11-22,Direct Mail,0,29
2023-11-22,Google,0,9
2023-11-22,Meta,0,57
2023-11-22,Organic,2,239
2023-11-22,Other,49,116
2023-11-22,Vrbo,0,0
2023-11-23,Airbnb,0,0
2023-11-23,Customer IO,1,29
2023-11-23,Direct Mail,0,10
2023-11-23,Google,0,4
2023-11-23,Influencer,1,0
2023-11-23,Meta,1,42
2023-11-23,Organic,7,153
2023-11-23,Other,49,122
2023-11-24,Airbnb,0,0
2023-11-24,Customer IO,1,29
2023-11-24,Direct Mail,0,4
2023-11-24,Google,2,19
2023-11-24,Meta,0,32
2023-11-24,Organic,10,137
2023-11-24,Other,59,141
2023-11-24,Pinterest,0,1
2023-11-25,Airbnb,0,0
2023-11-25,Customer IO,0,47
2023-11-25,Direct Mail,0,10
2023-11-25,Google,1,6
2023-11-25,Meta,0,39
2023-11-25,Organic,4,180
2023-11-25,Other,54,163
2023-11-26,Airbnb,0,0
2023-11-26,Customer IO,1,37
2023-11-26,Direct Mail,0,29
2023-11-26,Google,1,10
2023-11-26,Meta,0,36
2023-11-26,Organic,4,140
2023-11-26,Other,62,102
2023-11-26,Pinterest,0,1
2023-11-27,Airbnb,0,0
2023-11-27,Customer IO,2,26
2023-11-27,Direct Mail,0,3
2023-11-27,Google,2,18
2023-11-27,Meta,1,40
2023-11-27,Organic,4,137
2023-11-27,Other,58,76
2023-11-27,Vrbo,0,0
2023-11-28,Airbnb,0,0
2023-11-28,Criteo,0,1
2023-11-28,Customer IO,2,85
2023-11-28,Direct Mail,0,33
2023-11-28,Google,0,10
2023-11-28,Influencer,1,4
2023-11-28,Meta,1,20
2023-11-28,Organic,7,187
2023-11-28,Other,68,139
2023-11-28,Vrbo,0,0
2023-11-29,Airbnb,0,0
2023-11-29,Customer IO,2,22
2023-11-29,Direct Mail,0,8
2023-11-29,Google,2,15
2023-11-29,Influencer,1,0
2023-11-29,Meta,0,16
2023-11-29,Organic,4,136
2023-11-29,Other,64,80
2023-11-30,Airbnb,0,0
2023-11-30,Customer IO,1,60
2023-11-30,Direct Mail,0,18
2023-11-30,Google,2,14
2023-11-30,Meta,0,7
2023-11-30,Organic,4,223
2023-11-30,Other,55,134
2023-12-01,Airbnb,0,0
2023-12-01,Customer IO,0,34
2023-12-01,Direct Mail,1,19
2023-12-01,Google,0,20
2023-12-01,Meta,1,27
2023-12-01,Organic,5,136
2023-12-01,Other,36,101
2023-12-02,Airbnb,0,0
2023-12-02,Customer IO,2,32
2023-12-02,Direct Mail,0,11
2023-12-02,Google,0,6
2023-12-02,Influencer,0,1
2023-12-02,Meta,0,16
2023-12-02,Organic,3,126
2023-12-02,Other,38,81
2023-12-02,Vrbo,0,0
2023-12-03,Airbnb,0,0
2023-12-03,Customer IO,1,28
2023-12-03,Direct Mail,1,21
2023-12-03,Google,1,26
2023-12-03,Meta,0,23
2023-12-03,Organic,5,134
2023-12-03,Other,38,102
2023-12-03,Pinterest,0,1
2023-12-03,Vrbo,0,0
2023-12-04,Airbnb,0,0
2023-12-04,Customer IO,0,20
2023-12-04,Direct Mail,0,6
2023-12-04,Google,0,16
2023-12-04,Meta,1,13
2023-12-04,Organic,5,121
2023-12-04,Other,38,74
2023-12-04,Pinterest,0,1
2023-12-04,Vrbo,0,0
2023-12-05,Airbnb,0,0
2023-12-05,Customer IO,0,22
2023-12-05,Direct Mail,0,3
2023-12-05,Google,1,7
2023-12-05,Influencer,0,1
2023-12-05,Meta,0,12
2023-12-05,Organic,5,131
2023-12-05,Other,39,65
2023-12-05,Pinterest,0,1
2023-12-05,Vrbo,0,0
2023-12-06,Airbnb,0,0
2023-12-06,Benefithub,1,0
2023-12-06,Customer IO,1,30
2023-12-06,Direct Mail,1,8
2023-12-06,Google,2,9
2023-12-06,Influencer,0,1
2023-12-06,Meta,0,11
2023-12-06,Organic,2,84
2023-12-06,Other,36,70
2023-12-07,Airbnb,0,0
2023-12-07,Customer IO,1,30
2023-12-07,Direct Mail,1,6
2023-12-07,Google,0,8
2023-12-07,Influencer,0,1
2023-12-07,Meta,0,31
2023-12-07,Organic,5,79
2023-12-07,Other,37,62
2023-12-08,Airbnb,0,0
2023-12-08,Customer IO,2,15
2023-12-08,Direct Mail,0,9
2023-12-08,Google,0,2
2023-12-08,Influencer,0,2
2023-12-08,Meta,0,21
2023-12-08,Organic,3,119
2023-12-08,Other,42,59
2023-12-08,Vrbo,0,0
2023-12-09,Airbnb,0,0
2023-12-09,Customer IO,0,34
2023-12-09,Direct Mail,1,14
2023-12-09,Google,2,19
2023-12-09,Meta,0,24
2023-12-09,Organic,2,98
2023-12-09,Other,41,94
2023-12-10,Airbnb,0,0
2023-12-10,Customer IO,1,26
2023-12-10,Direct Mail,0,21
2023-12-10,Google,2,31
2023-12-10,Meta,0,6
2023-12-10,Organic,3,99
2023-12-10,Other,44,64
2023-12-10,Pinterest,0,1
2023-12-11,Airbnb,0,0
2023-12-11,Customer IO,2,29
2023-12-11,Direct Mail,0,4
2023-12-11,Google,1,23
2023-12-11,Meta,0,14
2023-12-11,Organic,4,72
2023-12-11,Other,45,80
2023-12-12,Airbnb,0,0
2023-12-12,Customer IO,3,27
2023-12-12,Direct Mail,0,3
2023-12-12,Google,1,15
2023-12-12,Meta,0,8
2023-12-12,Organic,3,135
2023-12-12,Other,64,76
2023-12-12,Pinterest,0,1
2023-12-13,Airbnb,0,0
2023-12-13,Customer IO,2,59
2023-12-13,Direct Mail,0,45
2023-12-13,Google,0,17
2023-12-13,Influencer,0,1
2023-12-13,Meta,0,35
2023-12-13,Organic,5,192
2023-12-13,Other,68,123
2023-12-14,Airbnb,0,0
2023-12-14,Customer IO,2,15
2023-12-14,Direct Mail,0,4
2023-12-14,Google,1,17
2023-12-14,Meta,0,7
2023-12-14,Organic,3,89
2023-12-14,Other,53,72
2023-12-14,Vrbo,0,0
2023-12-15,Airbnb,0,0
2023-12-15,Customer IO,1,28
2023-12-15,Direct Mail,0,1
2023-12-15,Google,0,15
2023-12-15,Meta,0,16
2023-12-15,Organic,1,153
2023-12-15,Other,50,88
2023-12-15,Pinterest,0,4
2023-12-16,Customer IO,2,26
2023-12-16,Direct Mail,1,15
2023-12-16,Google,0,33
2023-12-16,Influencer,0,1
2023-12-16,Meta,0,11
2023-12-16,Organic,4,147
2023-12-16,Other,64,154
2023-12-16,Pinterest,0,2
2023-12-17,Airbnb,0,0
2023-12-17,Customer IO,3,31
2023-12-17,Direct Mail,0,10
2023-12-17,Google,0,28
2023-12-17,Influencer,0,1
2023-12-17,Meta,0,10
2023-12-17,Organic,2,142
2023-12-17,Other,39,81
2023-12-17,Pinterest,1,1
2023-12-18,Airbnb,0,0
2023-12-18,Customer IO,1,27
2023-12-18,Direct Mail,0,1
2023-12-18,Google,1,17
2023-12-18,Meta,0,15
2023-12-18,Organic,7,76
2023-12-18,Other,52,50
2023-12-18,Pinterest,0,5
2023-12-19,Customer IO,0,31
2023-12-19,Direct Mail,0,10
2023-12-19,Google,0,17
2023-12-19,Meta,0,1
2023-12-19,Organic,7,122
2023-12-19,Other,64,78
2023-12-20,Airbnb,0,0
2023-12-20,Customer IO,3,20
2023-12-20,Direct Mail,0,2
2023-12-20,Google,2,22
2023-12-20,Manual,0,1
2023-12-20,Meta,0,2
2023-12-20,Organic,5,77
2023-12-20,Other,48,51
2023-12-20,Pinterest,0,2
2023-12-21,Airbnb,0,0
2023-12-21,Customer IO,2,33
2023-12-21,Direct Mail,3,35
2023-12-21,Google,1,26
2023-12-21,Influencer,0,1
2023-12-21,Meta,0,10
2023-12-21,Organic,4,160
2023-12-21,Other,62,101
2023-12-22,Airbnb,0,0
2023-12-22,Customer IO,0,31
2023-12-22,Direct Mail,0,17
2023-12-22,Google,1,15
2023-12-22,Meta,0,9
2023-12-22,Organic,3,156
2023-12-22,Other,61,115
2023-12-23,Airbnb,0,0
2023-12-23,Customer IO,4,30
2023-12-23,Direct Mail,0,33
2023-12-23,Google,0,41
2023-12-23,Meta,1,49
2023-12-23,Organic,2,158
2023-12-23,Other,60,138
2023-12-23,Pinterest,0,1
2023-12-24,Airbnb,0,0
2023-12-24,Customer IO,1,18
2023-12-24,Direct Mail,0,14
2023-12-24,Google,0,31
2023-12-24,Meta,0,47
2023-12-24,Organic,10,189
2023-12-24,Other,102,128
2023-12-24,Pinterest,0,1
2023-12-25,Airbnb,0,0
2023-12-25,Customer IO,1,18
2023-12-25,Direct Mail,0,3
2023-12-25,Google,0,28
2023-12-25,Meta,1,16
2023-12-25,Organic,4,110
2023-12-25,Other,81,125
2023-12-26,Airbnb,0,0
2023-12-26,Customer IO,3,55
2023-12-26,Direct Mail,0,23
2023-12-26,Google,1,23
2023-12-26,Meta,0,21
2023-12-26,Organic,4,188
2023-12-26,Other,83,142
2023-12-27,Airbnb,0,0
2023-12-27,Customer IO,4,59
2023-12-27,Direct Mail,0,40
2023-12-27,Google,0,37
2023-12-27,Influencer,2,4
2023-12-27,Manual,0,0
2023-12-27,Meta,0,21
2023-12-27,Organic,7,157
2023-12-27,Other,84,146
2023-12-27,Vrbo,0,0
2023-12-28,Customer IO,3,31
2023-12-28,Direct Mail,0,17
2023-12-28,Google,1,18
2023-12-28,Meta,0,16
2023-12-28,Organic,4,155
2023-12-28,Other,69,111
2023-12-28,Vrbo,0,0
2023-12-29,Airbnb,0,0
2023-12-29,Customer IO,3,91
2023-12-29,Direct Mail,0,37
2023-12-29,Google,1,31
2023-12-29,Influencer,0,4
2023-12-29,Meta,0,26
2023-12-29,Organic,6,206
2023-12-29,Other,102,178
2023-12-29,Pinterest,0,3
2023-12-29,Vrbo,0,0
2023-12-30,Airbnb,0,0
2023-12-30,Criteo,0,1
2023-12-30,Customer IO,1,96
2023-12-30,Direct Mail,0,31
2023-12-30,Google,1,42
2023-12-30,Influencer,0,1
2023-12-30,Meta,0,27
2023-12-30,Organic,4,231
2023-12-30,Other,86,129
2023-12-30,Pinterest,1,2
2023-12-31,Airbnb,0,0
2023-12-31,Criteo,0,1
2023-12-31,Customer IO,4,67
2023-12-31,Direct Mail,0,22
2023-12-31,Google,2,39
2023-12-31,Influencer,0,1
2023-12-31,Meta,2,25
2023-12-31,Organic,10,196
2023-12-31,Other,92,160
2023-12-31,Pinterest,0,2
2024-01-01,Airbnb,0,0
2024-01-01,Customer IO,3,46
2024-01-01,Direct Mail,0,13
2024-01-01,Google,1,36
2024-01-01,Meta,0,28
2024-01-01,Organic,7,149
2024-01-01,Other,72,119
2024-01-01,Vrbo,0,0
2024-01-02,Airbnb,0,0
2024-01-02,Customer IO,1,24
2024-01-02,Direct Mail,0,17
2024-01-02,Google,1,34
2024-01-02,Influencer,0,1
2024-01-02,Meta,0,23
2024-01-02,Organic,4,155
2024-01-02,Other,80,122
2024-01-02,Pinterest,0,2
2024-01-02,Vrbo,0,0
2024-01-03,Airbnb,0,0
2024-01-03,Customer IO,0,47
2024-01-03,Direct Mail,0,36
2024-01-03,Google,1,42
2024-01-03,Influencer,6,30
2024-01-03,Meta,1,24
2024-01-03,Organic,8,260
2024-01-03,Other,160,151
2024-01-03,Vrbo,0,0
2024-01-04,Airbnb,0,0
2024-01-04,Customer IO,4,42
2024-01-04,Direct Mail,0,45
2024-01-04,Google,1,27
2024-01-04,Influencer,2,35
2024-01-04,Meta,0,25
2024-01-04,Organic,6,343
2024-01-04,Other,148,172
2024-01-04,Pinterest,0,1
2024-01-05,Airbnb,0,0
2024-01-05,Criteo,0,3
2024-01-05,Customer IO,2,30
2024-01-05,Direct Mail,0,6
2024-01-05,Google,1,28
2024-01-05,Influencer,0,18
2024-01-05,Meta,0,14
2024-01-05,Organic,6,219
2024-01-05,Other,76,108
2024-01-05,Pinterest,0,1
2024-01-05,Vrbo,0,0
2024-01-06,Customer IO,1,31
2024-01-06,Direct Mail,0,12
2024-01-06,Google,0,27
2024-01-06,Influencer,1,4
2024-01-06,Meta,0,11
2024-01-06,Organic,2,168
2024-01-06,Other,75,133
2024-01-06,Pinterest,0,3
2024-01-06,Vrbo,0,0
2024-01-07,Airbnb,0,0
2024-01-07,Customer IO,2,50
2024-01-07,Direct Mail,0,9
2024-01-07,Google,0,42
2024-01-07,Influencer,0,1
2024-01-07,Meta,0,6
2024-01-07,Organic,5,167
2024-01-07,Other,68,123
2024-01-07,Pinterest,0,1
2024-01-08,Airbnb,0,0
2024-01-08,Customer IO,3,46
2024-01-08,Direct Mail,0,11
2024-01-08,Google,1,24
2024-01-08,Influencer,1,0
2024-01-08,Meta,0,15
2024-01-08,Organic,2,158
2024-01-08,Other,70,73
2024-01-08,Vrbo,0,0
2024-01-09,Customer IO,2,51
2024-01-09,Direct Mail,0,18
2024-01-09,Google,1,21
2024-01-09,Influencer,0,14
2024-01-09,Meta,1,27
2024-01-09,Organic,5,227
2024-01-09,Other,70,108
2024-01-09,Pinterest,0,2
2024-01-09,Vrbo,0,0
2024-01-10,Airbnb,0,0
2024-01-10,Customer IO,2,66
2024-01-10,Direct Mail,0,7
2024-01-10,Google,1,18
2024-01-10,Influencer,0,4
2024-01-10,Meta,0,13
2024-01-10,Organic,4,197
2024-01-10,Other,62,118
2024-01-10,Vrbo,0,0
2024-01-11,Airbnb,0,0
2024-01-11,Customer IO,1,52
2024-01-11,Direct Mail,0,5
2024-01-11,Google,0,25
2024-01-11,Influencer,0,1
2024-01-11,Meta,0,20
2024-01-11,Organic,4,302
2024-01-11,Other,90,111
2024-01-11,Pinterest,0,1
2024-01-11,Vrbo,0,0
2024-01-12,Airbnb,0,0
2024-01-12,Customer IO,1,39
2024-01-12,Direct Mail,0,2
2024-01-12,Google,0,28
2024-01-12,Meta,0,18
2024-01-12,Organic,8,215
2024-01-12,Other,63,88
2024-01-13,Airbnb,0,0
2024-01-13,Criteo,1,1
2024-01-13,Customer IO,5,112
2024-01-13,Direct Mail,0,14
2024-01-13,Google,1,40
2024-01-13,Influencer,0,1
2024-01-13,Meta,1,32
2024-01-13,Organic,6,240
2024-01-13,Other,97,194
2024-01-13,Vrbo,0,0
2024-01-14,Airbnb,0,0
2024-01-14,Customer IO,3,78
2024-01-14,Direct Mail,0,6
2024-01-14,Google,0,35
2024-01-14,Influencer,0,2
2024-01-14,Meta,0,17
2024-01-14,Organic,7,217
2024-01-14,Other,93,168
2024-01-14,Pinterest,0,1
2024-01-14,Vrbo,0,0
2024-01-15,Airbnb,0,0
2024-01-15,Customer IO,1,29
2024-01-15,Direct Mail,0,14
2024-01-15,Google,0,48
2024-01-15,Influencer,0,2
2024-01-15,Meta,0,8
2024-01-15,Organic,10,163
2024-01-15,Other,60,86
2024-01-15,Pinterest,0,2
2024-01-16,Airbnb,0,0
2024-01-16,Criteo,0,1
2024-01-16,Customer IO,1,41
2024-01-16,Direct Mail,0,1
2024-01-16,Google,1,16
2024-01-16,Meta,0,9
2024-01-16,Organic,7,146
2024-01-16,Other,52,65
2024-01-17,Airbnb,0,0
2024-01-17,Customer IO,0,56
2024-01-17,Direct Mail,0,1
2024-01-17,Google,4,15
2024-01-17,Influencer,0,3
2024-01-17,Meta,0,10
2024-01-17,Organic,2,166
2024-01-17,Other,58,56
2024-01-18,Airbnb,0,0
2024-01-18,Customer IO,0,58
2024-01-18,Direct Mail,0,9
2024-01-18,Google,1,42
2024-01-18,Meta,0,14
2024-01-18,Organic,7,194
2024-01-18,Other,77,83
2024-01-18,Vrbo,0,0
2024-01-19,Airbnb,0,0
2024-01-19,Customer IO,7,165
2024-01-19,Direct Mail,0,13
2024-01-19,Google,2,37
2024-01-19,Meta,0,43
2024-01-19,Organic,4,240
2024-01-19,Other,111,208
2024-01-19,Pinterest,0,1
2024-01-19,Vrbo,0,0
2024-01-20,Airbnb,0,0
2024-01-20,Customer IO,4,77
2024-01-20,Direct Mail,0,7
2024-01-20,Google,0,32
2024-01-20,Influencer,1,0
2024-01-20,Meta,2,39
2024-01-20,Organic,3,156
2024-01-20,Other,121,135
2024-01-20,Vrbo,0,0
2024-01-21,Airbnb,0,0
2024-01-21,Customer IO,6,98
2024-01-21,Direct Mail,0,6
2024-01-21,Google,3,45
2024-01-21,Influencer,3,11
2024-01-21,Meta,0,30
2024-01-21,Organic,12,159
2024-01-21,Other,98,136
2024-01-21,Vrbo,0,0
2024-01-22,Airbnb,0,0
2024-01-22,Criteo,1,5
2024-01-22,Customer IO,2,42
2024-01-22,Direct Mail,0,6
2024-01-22,Google,1,39
2024-01-22,Influencer,0,1
2024-01-22,Meta,0,17
2024-01-22,Organic,3,182
2024-01-22,Other,59,74
2024-01-23,Airbnb,0,0
2024-01-23,Customer IO,0,45
2024-01-23,Direct Mail,0,7
2024-01-23,Google,1,25
2024-01-23,Influencer,0,2
2024-01-23,Meta,1,20
2024-01-23,Organic,7,136
2024-01-23,Other,66,76
2024-01-23,Pinterest,1,1
2024-01-23,Vrbo,0,0
2024-01-24,Airbnb,0,0
2024-01-24,Customer IO,2,85
2024-01-24,Direct Mail,1,3
2024-01-24,Google,1,41
2024-01-24,Influencer,2,27
2024-01-24,Meta,1,57
2024-01-24,Organic,7,195
2024-01-24,Other,145,121
2024-01-24,Pinterest,1,0
2024-01-25,Airbnb,0,0
2024-01-25,Customer IO,5,81
2024-01-25,Direct Mail,0,6
2024-01-25,Google,2,45
2024-01-25,Influencer,1,3
2024-01-25,Meta,2,29
2024-01-25,Organic,9,172
2024-01-25,Other,121,111
2024-01-25,Pinterest,0,4
2024-01-26,Airbnb,0,0
2024-01-26,Customer IO,3,54
2024-01-26,Direct Mail,0,6
2024-01-26,Google,0,54
2024-01-26,Influencer,1,11
2024-01-26,Meta,0,38
2024-01-26,Organic,6,159
2024-01-26,Other,115,153
2024-01-26,Pinterest,0,5
2024-01-27,Airbnb,0,0
2024-01-27,Customer IO,3,122
2024-01-27,Direct Mail,0,7
2024-01-27,Google,1,61
2024-01-27,Influencer,1,6
2024-01-27,Meta,1,64
2024-01-27,Organic,9,297
2024-01-27,Other,144,197
2024-01-27,Pinterest,0,2
2024-01-28,Airbnb,0,0
2024-01-28,Criteo,0,3
2024-01-28,Customer IO,3,57
2024-01-28,Direct Mail,2,7
2024-01-28,Google,1,64
2024-01-28,Influencer,5,10
2024-01-28,Meta,0,64
2024-01-28,Organic,13,309
2024-01-28,Other,195,189
2024-01-28,Pinterest,0,2
2024-01-28,Vrbo,0,0
2024-01-29,Airbnb,0,0
2024-01-29,Customer IO,1,70
2024-01-29,Direct Mail,1,10
2024-01-29,Google,1,38
2024-01-29,Influencer,4,22
2024-01-29,Meta,1,43
2024-01-29,Organic,20,390
2024-01-29,Other,196,187
2024-01-29,Pinterest,0,2
2024-01-30,Airbnb,0,0
2024-01-30,Customer IO,3,61
2024-01-30,Direct Mail,0,3
2024-01-30,Google,1,39
2024-01-30,Influencer,3,9
2024-01-30,Meta,0,32
2024-01-30,Organic,8,218
2024-01-30,Other,117,129
2024-01-30,Pinterest,0,1
2024-01-30,Vrbo,0,0
2024-01-31,Airbnb,0,0
2024-01-31,Customer IO,2,99
2024-01-31,Direct Mail,0,20
2024-01-31,Google,1,35
2024-01-31,Influencer,1,4
2024-01-31,Meta,0,45
2024-01-31,Organic,5,254
2024-01-31,Other,100,129
2024-01-31,Pinterest,0,5
2024-02-01,Airbnb,0,0
2024-02-01,Customer IO,2,63
2024-02-01,Direct Mail,0,10
2024-02-01,Google,0,15
2024-02-01,Influencer,1,2
2024-02-01,Meta,1,3
2024-02-01,Organic,3,83
2024-02-01,Other,96,169
2024-02-01,Vrbo,0,0
2024-02-02,Airbnb,0,0
2024-02-02,Customer IO,5,22
2024-02-02,Direct Mail,0,3
2024-02-02,Google,1,3
2024-02-02,Influencer,1,2
2024-02-02,Organic,7,87
2024-02-02,Other,90,104
2024-02-03,Airbnb,0,0
2024-02-03,Customer IO,1,22
2024-02-03,Direct Mail,1,8
2024-02-03,Google,0,6
2024-02-03,Influencer,0,3
2024-02-03,Meta,0,1
2024-02-03,Organic,1,70
2024-02-03,Other,82,115
2024-02-04,Airbnb,0,0
2024-02-04,Customer IO,4,37
2024-02-04,Direct Mail,0,1
2024-02-04,Google,3,31
2024-02-04,Influencer,1,5
2024-02-04,Meta,1,21
2024-02-04,Organic,7,178
2024-02-04,Other,74,108
2024-02-04,Pinterest,0,5
2024-02-05,Airbnb,0,0
2024-02-05,Customer IO,2,63
2024-02-05,Direct Mail,0,4
2024-02-05,Google,1,10
2024-02-05,Influencer,0,8
2024-02-05,Meta,1,17
2024-02-05,Organic,2,137
2024-02-05,Other,60,98
2024-02-05,Pinterest,0,2
2024-02-05,Vrbo,0,0
2024-02-06,Customer IO,2,34
2024-02-06,Direct Mail,0,4
2024-02-06,Google,3,23
2024-02-06,Influencer,0,11
2024-02-06,Meta,0,25
2024-02-06,Organic,4,168
2024-02-06,Other,93,117
2024-02-06,Pinterest,0,6
2024-02-07,Airbnb,0,0
2024-02-07,Customer IO,3,23
2024-02-07,Direct Mail,0,2
2024-02-07,Google,1,16
2024-02-07,Influencer,12,56
2024-02-07,Meta,2,67
2024-02-07,Organic,15,223
2024-02-07,Other,247,115
2024-02-07,Pinterest,0,1
2024-02-07,Vrbo,0,0
2024-02-08,Airbnb,0,0
2024-02-08,Customer IO,1,34
2024-02-08,Direct Mail,0,1
2024-02-08,Google,2,15
2024-02-08,Influencer,14,55
2024-02-08,Meta,3,75
2024-02-08,Organic,8,219
2024-02-08,Other,255,152
2024-02-08,Pinterest,0,1
2024-02-09,Airbnb,0,0
2024-02-09,Customer IO,0,54
2024-02-09,Direct Mail,0,1
2024-02-09,Google,0,21
2024-02-09,Influencer,1,7
2024-02-09,Meta,1,46
2024-02-09,Organic,10,188
2024-02-09,Other,134,131
2024-02-09,Pinterest,0,5
2024-02-10,Airbnb,0,0
2024-02-10,Customer IO,2,67
2024-02-10,Direct Mail,0,3
2024-02-10,Google,0,30
2024-02-10,Influencer,1,2
2024-02-10,Meta,0,44
2024-02-10,Organic,5,272
2024-02-10,Other,108,123
2024-02-10,Pinterest,0,3
2024-02-10,Vrbo,0,0
2024-02-11,Airbnb,0,0
2024-02-11,Customer IO,3,36
2024-02-11,Direct Mail,0,27
2024-02-11,Google,0,20
2024-02-11,Meta,0,16
2024-02-11,Organic,9,181
2024-02-11,Other,75,98
2024-02-12,Airbnb,0,0
2024-02-12,Customer IO,5,37
2024-02-12,Direct Mail,0,1
2024-02-12,Google,2,15
2024-02-12,Meta,0,8
2024-02-12,Organic,11,163
2024-02-12,Other,58,73
2024-02-12,Pinterest,0,7
2024-02-13,Airbnb,0,0
2024-02-13,Customer IO,1,18
2024-02-13,Direct Mail,0,2
2024-02-13,Google,0,12
2024-02-13,Influencer,1,0
2024-02-13,Meta,0,8
2024-02-13,Organic,7,155
2024-02-13,Other,61,82
2024-02-13,Pinterest,0,3
2024-02-13,Vrbo,0,0
2024-02-14,Airbnb,0,0
2024-02-14,Customer IO,0,21
2024-02-14,Direct Mail,0,5
2024-02-14,Google,3,25
2024-02-14,Meta,1,5
2024-02-14,Organic,2,98
2024-02-14,Other,50,53
2024-02-14,Pinterest,0,2
2024-02-14,Vrbo,0,0
2024-02-15,Airbnb,0,0
2024-02-15,Customer IO,2,69
2024-02-15,Direct Mail,1,2
2024-02-15,Google,0,27
2024-02-15,Influencer,1,1
2024-02-15,Meta,0,13
2024-02-15,Organic,3,143
2024-02-15,Other,48,82
2024-02-15,Pinterest,0,2
2024-02-16,Airbnb,0,0
2024-02-16,Customer IO,1,52
2024-02-16,Direct Mail,0,8
2024-02-16,Google,2,21
2024-02-16,Meta,0,15
2024-02-16,Organic,5,134
2024-02-16,Other,55,122
2024-02-16,Pinterest,0,3
2024-02-17,Airbnb,0,0
2024-02-17,Customer IO,3,99
2024-02-17,Direct Mail,0,3
2024-02-17,Google,2,34
2024-02-17,Influencer,0,1
2024-02-17,Meta,1,25
2024-02-17,Organic,4,129
2024-02-17,Other,60,123
2024-02-18,Airbnb,0,0
2024-02-18,Customer IO,2,56
2024-02-18,Direct Mail,0,2
2024-02-18,Google,0,12
2024-02-18,Influencer,0,1
2024-02-18,Meta,0,14
2024-02-18,Organic,2,167
2024-02-18,Other,42,85
2024-02-18,Pinterest,0,1
2024-02-18,Vrbo,0,0
2024-02-19,Airbnb,0,0
2024-02-19,Customer IO,0,48
2024-02-19,Google,0,35
2024-02-19,Influencer,0,1
2024-02-19,Meta,1,10
2024-02-19,Organic,8,190
2024-02-19,Other,71,52
2024-02-20,Airbnb,0,0
2024-02-20,Customer IO,2,18
2024-02-20,Google,0,17
2024-02-20,Influencer,2,2
2024-02-20,Meta,0,20
2024-02-20,Organic,4,115
2024-02-20,Other,71,98
2024-02-20,Vrbo,0,0
2024-02-21,Airbnb,0,0
2024-02-21,Customer IO,1,29
2024-02-21,Direct Mail,0,10
2024-02-21,Google,1,14
2024-02-21,Meta,0,7
2024-02-21,Organic,7,135
2024-02-21,Other,69,85
2024-02-21,Pinterest,0,1
2024-02-22,Airbnb,0,0
2024-02-22,Criteo,0,1
