date,channel,bookings,gmv
2025-08-23,Airbnb,6,22816.34
2025-08-23,Customer IO,2,21786.93
2025-08-23,Organic,1,6189.85
2025-08-23,Other,1,1659.61
2025-08-23,Vrbo,1,3898.65
2025-08-24,Airbnb,5,17210.1
2025-08-24,Customer IO,2,7350.04
2025-08-24,Organic,7,24652.33
2025-08-24,Other,1,1576.1
2025-08-24,Vrbo,1,1730.81
2025-08-25,Airbnb,14,61647.42
2025-08-25,Customer IO,3,29828.4
2025-08-25,Organic,8,38850.33
2025-08-25,Vrbo,1,3280.55
2025-08-26,Airbnb,5,8128.5
2025-08-26,Criteo,1,5478.4
2025-08-26,Customer IO,6,16707.06
2025-08-26,Google,1,1149.6
2025-08-26,Meta,1,3049.63
2025-08-26,Organic,10,36768.46
2025-08-27,Airbnb,5,17816.91
2025-08-27,Customer IO,1,18473.0
2025-08-27,Google,1,1606.15
2025-08-27,Manual,3,0.0
2025-08-27,Organic,7,41323.81
2025-08-27,Other,1,1638.0
2025-08-27,Vrbo,2,7908.78
2025-08-28,Airbnb,7,16117.04
2025-08-28,Customer IO,3,12000.58
2025-08-28,Organic,6,43590.75
2025-08-28,Vrbo,3,14320.44
2025-08-29,Airbnb,8,37787.45
2025-08-29,Customer IO,1,3921.6
2025-08-29,Google,1,8372.24
2025-08-29,Organic,5,19467.15
2025-08-30,Airbnb,9,54005.8
2025-08-30,Organic,4,19541.3
2025-08-30,Vrbo,1,4950.9
2025-08-31,Airbnb,7,69866.52
2025-08-31,Criteo,1,1619.27
2025-08-31,Organic,3,14847.52
2025-09-01,Airbnb,3,26758.29
2025-09-01,Criteo,1,4281.24
2025-09-01,Customer IO,1,1768.06
2025-09-01,Google,1,3902.54
2025-09-01,Organic,7,34237.05
2025-09-01,Other,1,6933.5
2025-09-01,Vrbo,1,750.01
2025-09-02,Airbnb,6,12538.06
2025-09-02,Criteo,1,2794.22
2025-09-02,Meta,1,1084.92
2025-09-02,Organic,6,19807.72
2025-09-02,Vrbo,1,1103.18
2025-09-03,Airbnb,7,30540.33
2025-09-03,Customer IO,3,30319.73
2025-09-03,Google,1,3575.27
2025-09-03,Organic,10,48923.29
2025-09-03,Vrbo,1,2021.43
2025-09-04,Airbnb,7,23692.97
2025-09-04,Customer IO,3,12948.01
2025-09-04,Manual,1,1199.18
2025-09-04,Organic,8,48424.21
2025-09-04,Vrbo,1,6228.84
2025-09-05,Airbnb,12,37989.23
2025-09-05,Criteo,1,2694.94
2025-09-05,Google,2,2983.7
2025-09-05,Organic,3,10538.01
2025-09-05,Other,1,2677.93
2025-09-06,Airbnb,5,12791.2
2025-09-06,Customer IO,2,11381.3
2025-09-06,Organic,6,17019.46
2025-09-06,Other,1,1527.88
2025-09-06,Vrbo,2,10826.21
2025-09-07,Airbnb,6,18458.56
2025-09-07,Organic,3,25928.61
2025-09-07,Vrbo,2,9532.26
2025-09-08,Airbnb,8,23128.24
2025-09-08,Organic,7,24901.31
2025-09-08,Other,2,7587.03
2025-09-08,Vrbo,2,11678.59
2025-09-09,Airbnb,2,19229.91
2025-09-09,Customer IO,1,23461.15
2025-09-09,Google,1,3707.39
2025-09-09,Meta,1,1321.19
2025-09-09,Organic,3,9977.95
2025-09-09,Other,2,6320.93
2025-09-09,Vrbo,1,11014.3
2025-09-10,Airbnb,4,13812.27
2025-09-10,Manual,1,1500.0
2025-09-10,Organic,5,25258.62
2025-09-10,Vrbo,3,6027.01
2025-09-11,Airbnb,4,10933.6
2025-09-11,Organic,6,35625.2
2025-09-11,Vrbo,1,2630.01
2025-09-12,Airbnb,3,19526.66
2025-09-12,Customer IO,3,19542.15
2025-09-12,Manual,1,17376.25
2025-09-12,Organic,7,25857.89
2025-09-13,Airbnb,4,19403.43
2025-09-13,Customer IO,3,8943.14
2025-09-13,Meta,1,4686.5
2025-09-13,Organic,5,20068.71
2025-09-13,Other,1,3359.4
2025-09-14,Airbnb,5,9894.12
2025-09-14,Customer IO,2,3888.0
2025-09-14,Organic,5,14082.42
2025-09-14,Vrbo,1,5826.41
2025-09-15,Airbnb,3,15320.33
2025-09-15,Customer IO,3,11693.62
2025-09-15,Manual,1,3282.72
2025-09-15,Meta,1,2632.8
2025-09-15,Organic,3,19571.43
2025-09-15,Other,1,983.37
2025-09-15,Vrbo,2,14691.71
2025-09-16,Airbnb,4,9325.58
2025-09-16,Customer IO,1,1208.3
2025-09-16,Manual,1,1953.7
2025-09-16,Organic,2,18293.63
2025-09-16,Vrbo,4,32696.87
2025-09-17,Airbnb,4,17674.54
2025-09-17,Customer IO,1,4147.86
2025-09-17,Google,1,10181.47
2025-09-17,Organic,3,8995.01
2025-09-18,Airbnb,7,28287.42
2025-09-18,Organic,8,55021.86
2025-09-18,Other,1,1339.6
2025-09-18,Vrbo,2,39804.19
2025-09-19,Airbnb,3,20884.87
2025-09-19,Customer IO,1,1159.0
2025-09-19,Organic,4,33527.68
2025-09-20,Airbnb,10,35964.67
2025-09-20,Google,1,1610.1
2025-09-20,Organic,7,19255.81
2025-09-20,Vrbo,3,6835.24
2025-09-21,Airbnb,11,46155.94
2025-09-21,Customer IO,4,14128.61
2025-09-21,Direct Mail,1,5109.76
2025-09-21,Organic,3,12832.76
2025-09-21,Vrbo,2,5984.68
2025-09-22,Airbnb,7,28830.0
2025-09-22,Google,2,8629.54
2025-09-22,Organic,6,23230.68
2025-09-22,Other,1,2394.0
2025-09-23,Airbnb,6,26150.95
2025-09-23,Customer IO,1,4195.88
2025-09-23,Google,1,5378.8
2025-09-23,Manual,3,20043.71
2025-09-23,Organic,4,11394.19
2025-09-24,Airbnb,10,30593.42
2025-09-24,Customer IO,4,12520.83
2025-09-24,Organic,6,37091.5
2025-09-24,Other,1,1804.01
2025-09-24,Vrbo,1,4887.41
2025-09-25,Airbnb,6,25528.61
2025-09-25,Customer IO,3,8820.55
2025-09-25,Direct Mail,1,1441.35
2025-09-25,Organic,3,8022.7
2025-09-25,Other,1,2122.92
2025-09-25,Vrbo,4,12293.29
2025-09-26,Airbnb,5,32159.43
2025-09-26,Customer IO,2,3556.96
2025-09-26,Direct Mail,1,3588.56
2025-09-26,Organic,3,11060.61
2025-09-27,Airbnb,6,16711.08
2025-09-27,Customer IO,1,626.54
2025-09-27,Direct Mail,1,3613.75
2025-09-27,Google,1,17457.0
2025-09-27,Organic,3,5035.18
2025-09-27,Other,1,1807.35
2025-09-27,Vrbo,2,2502.5
2025-09-28,Airbnb,6,25094.26
2025-09-28,Direct Mail,1,8067.75
2025-09-28,Organic,7,22320.77
2025-09-28,Other,2,12121.47
2025-09-28,Vrbo,3,8669.55
2025-09-29,Airbnb,10,38688.25
2025-09-29,Meta,1,8186.14
2025-09-29,Organic,4,45383.86
2025-09-29,Other,1,4922.56
2025-09-30,Airbnb,6,23272.03
2025-09-30,Customer IO,1,5144.58
2025-09-30,Google,3,12766.77
2025-09-30,Organic,4,16838.99
2025-09-30,Vrbo,1,4745.62
2025-10-01,Airbnb,7,27133.11
2025-10-01,Customer IO,4,13080.52
2025-10-01,Manual,1,1323.33
2025-10-01,Organic,7,46221.73
2025-10-01,Other,1,491.7
2025-10-01,Vrbo,3,10003.0
2025-10-02,Airbnb,7,14657.36
2025-10-02,Customer IO,1,2818.94
2025-10-02,Organic,7,58884.07
2025-10-02,Other,2,966.1
2025-10-02,Vrbo,2,15407.01
2025-10-03,Airbnb,5,19789.38
2025-10-03,Customer IO,2,13379.62
2025-10-03,Organic,11,43446.94
2025-10-03,Other,2,4454.94
2025-10-03,Vrbo,2,3541.12
2025-10-04,Airbnb,4,11687.92
2025-10-04,Customer IO,3,19568.53
2025-10-04,Organic,1,2208.09
2025-10-04,Other,1,3470.09
2025-10-04,Vrbo,3,6966.43
2025-10-05,Airbnb,5,17377.55
2025-10-05,Google,1,16392.52
2025-10-05,Organic,6,27495.91
2025-10-05,Other,1,2782.44
2025-10-05,Vrbo,1,3603.16
2025-10-06,Airbnb,8,25850.03
2025-10-06,Customer IO,3,24076.18
2025-10-06,Google,1,3584.59
2025-10-06,Organic,4,16529.35
2025-10-07,Airbnb,5,16552.43
2025-10-07,Criteo,1,578.76
2025-10-07,Customer IO,1,4925.92
2025-10-07,Microsoft,1,3532.84
2025-10-07,Organic,8,16943.99
2025-10-08,Airbnb,2,5371.86
2025-10-08,Meta,1,1459.08
2025-10-08,Other,1,1773.56
2025-10-09,Airbnb,3,13130.4
2025-10-09,Customer IO,1,10379.3
2025-10-09,Google,1,1465.92
2025-10-09,Organic,1,3385.24
2025-10-09,Vrbo,7,19141.47
2025-10-10,Airbnb,4,12447.8
2025-10-10,Customer IO,3,31802.0
2025-10-10,Google,1,40431.58
2025-10-10,Organic,3,8979.91
2025-10-10,Other,1,6127.78
2025-10-10,Vrbo,2,3197.32
2025-10-11,Airbnb,7,21165.98
2025-10-11,Customer IO,3,16433.52
2025-10-11,Organic,4,15589.46
2025-10-11,Vrbo,5,18129.66
2025-10-12,Airbnb,10,39869.75
2025-10-12,Direct Mail,1,2154.3
2025-10-12,Meta,1,880.87
2025-10-12,Organic,2,23262.48
2025-10-12,Vrbo,1,7854.9
2025-10-13,Airbnb,4,9849.38
2025-10-13,Google,1,1755.64
2025-10-13,Influencer,1,1022.82
2025-10-13,Organic,6,36197.06
2025-10-13,Vrbo,2,7182.51
2025-10-14,Airbnb,3,4497.89
2025-10-14,Customer IO,2,14695.45
2025-10-14,Organic,2,13319.39
2025-10-14,Vrbo,2,8994.47
2025-10-15,Airbnb,7,17919.39
2025-10-15,Customer IO,3,10761.68
2025-10-15,Manual,1,5112.11
2025-10-15,Organic,1,8945.0
2025-10-15,Vrbo,3,28284.78
2025-10-16,Airbnb,4,11068.88
2025-10-16,Customer IO,3,44716.67
2025-10-16,Organic,5,28656.42
2025-10-16,Vrbo,2,2094.89
2025-10-17,Airbnb,1,2112.66
2025-10-17,Organic,4,13982.93
2025-10-17,Other,1,1967.72
2025-10-17,Vrbo,2,8243.93
2025-10-18,Airbnb,1,2451.02
2025-10-18,Google,1,2203.37
2025-10-18,Influencer,1,1891.25
2025-10-18,Organic,3,19607.36
2025-10-18,Other,1,1816.01
2025-10-18,Vrbo,2,11137.24
2025-10-19,Airbnb,1,4912.08
2025-10-19,Customer IO,1,1980.5
2025-10-19,Google,2,12103.06
2025-10-19,Organic,8,41928.54
2025-10-19,Other,1,2472.4
2025-10-19,Vrbo,2,5357.24
2025-10-20,Airbnb,5,20254.41
2025-10-20,Criteo,1,11283.54
2025-10-20,Customer IO,1,11206.73
2025-10-20,Google,1,3198.53
2025-10-20,Manual,1,21000.02
2025-10-20,Microsoft,1,1691.15
2025-10-20,Organic,1,5129.28
2025-10-20,Other,1,3009.96
2025-10-20,Vrbo,2,3368.34
2025-10-21,Airbnb,4,18152.68
2025-10-21,Customer IO,3,33397.87
2025-10-21,Organic,1,21722.5
2025-10-21,Other,1,3105.31
2025-10-21,Vrbo,5,18716.0
2025-10-22,Airbnb,4,8429.11
2025-10-22,Organic,5,23056.05
2025-10-22,Other,2,8494.61
2025-10-23,Airbnb,1,5326.27
2025-10-23,Organic,2,7986.8
2025-10-23,Other,2,10785.76
2025-10-23,Vrbo,1,4120.81
2025-10-24,Airbnb,2,3740.32
2025-10-24,Google,2,13636.45
2025-10-24,Organic,4,13992.1
2025-10-24,Vrbo,1,1438.25
2025-10-25,Airbnb,3,11729.41
2025-10-25,Organic,3,21565.74
2025-10-25,Other,1,4024.03
2025-10-25,Vrbo,1,11634.63
2025-10-26,Airbnb,4,23884.89
2025-10-26,Customer IO,1,4795.64
2025-10-26,Organic,5,15536.56
2025-10-26,Other,1,4825.29
2025-10-26,Vrbo,1,4775.41
2025-10-27,Airbnb,7,21913.61
2025-10-27,Organic,2,28141.09
2025-10-27,Other,3,9046.55
2025-10-27,Vrbo,1,6468.55
2025-10-28,Airbnb,6,23072.77
2025-10-28,Organic,6,30393.05
2025-10-28,Other,3,57798.53
2025-10-29,Airbnb,7,23325.5
2025-10-29,Customer IO,2,2828.26
2025-10-29,Meta,1,13123.99
2025-10-29,Organic,2,15012.65
2025-10-29,Other,2,14851.23
2025-10-29,Vrbo,2,20973.59
2025-10-30,Airbnb,4,31267.52
2025-10-30,Organic,3,17479.93
2025-10-30,Vrbo,1,7545.32
2025-10-31,Airbnb,5,14355.16
2025-10-31,Customer IO,1,3588.74
2025-10-31,Organic,5,48301.63
2025-10-31,Vrbo,1,1305.44
2025-11-01,Organic,5,45450.13
2025-11-01,Vrbo,1,8917.21
2025-11-02,Airbnb,4,10317.63
2025-11-02,Customer IO,1,2496.4
2025-11-02,Organic,2,7086.31
2025-11-02,Vrbo,3,6388.57
2025-11-03,Airbnb,4,12541.29
2025-11-03,Organic,4,14238.94
2025-11-04,Airbnb,6,25607.58
2025-11-04,Organic,4,27929.42
2025-11-05,Airbnb,6,17376.57
2025-11-05,Customer IO,1,3674.39
2025-11-05,Google,2,20672.32
2025-11-05,Organic,6,26939.63
2025-11-05,Other,1,30887.72
2025-11-05,Vrbo,1,7406.65
2025-11-06,Airbnb,2,4711.65
2025-11-06,Customer IO,1,1749.72
2025-11-06,Organic,7,39294.06
2025-11-06,Vrbo,3,7077.23
2025-11-07,Airbnb,6,17064.16
2025-11-07,Customer IO,2,4482.94
2025-11-07,Manual,1,3595.0
2025-11-07,Organic,3,22981.3
2025-11-07,Other,1,1986.6
2025-11-08,Airbnb,3,11512.27
2025-11-08,Manual,1,3247.24
2025-11-08,Organic,4,11457.97
2025-11-08,Vrbo,2,5347.13
2025-11-09,Airbnb,5,24701.92
2025-11-09,Customer IO,1,3395.46
2025-11-09,Google,1,1661.6
2025-11-09,Organic,5,26003.76
2025-11-09,Vrbo,1,2926.27
2025-11-10,Airbnb,6,17809.1
2025-11-10,Customer IO,3,28150.31
2025-11-10,Organic,6,52144.57
2025-11-10,Other,1,3900.7
2025-11-11,Airbnb,3,8687.63
2025-11-11,Manual,2,5665.5
2025-11-11,Organic,3,20055.82
2025-11-12,Airbnb,8,56603.88
2025-11-12,Customer IO,1,6819.44
2025-11-12,Organic,5,35848.99
2025-11-12,Other,2,8473.45
2025-11-12,Vrbo,2,32136.52
2025-11-13,Airbnb,1,2379.52
2025-11-13,Customer IO,5,28000.42
2025-11-13,Organic,3,9496.08
2025-11-13,Other,1,8685.0
2025-11-14,Airbnb,1,3471.26
2025-11-14,Customer IO,1,16536.0
2025-11-14,Organic,7,41025.86
2025-11-14,Other,1,1972.3
2025-11-15,Airbnb,6,14795.81
2025-11-15,Customer IO,1,8289.93
2025-11-15,Organic,5,30000.71
2025-11-15,Vrbo,2,9824.55
2025-11-16,Airbnb,4,15785.24
2025-11-16,Customer IO,1,28745.14
2025-11-16,Organic,5,43952.24
2025-11-16,Vrbo,1,12969.92
2025-11-17,Airbnb,3,15907.61
2025-11-17,Customer IO,5,28089.01
2025-11-17,Organic,7,43796.06
2025-11-17,Vrbo,2,4220.63
2025-11-18,Airbnb,10,44181.77
2025-11-18,Customer IO,1,4610.66
2025-11-18,Organic,6,27477.17
2025-11-18,Vrbo,1,1447.97
2025-11-19,Airbnb,9,36202.33
2025-11-19,Google,1,3589.9
2025-11-19,Manual,1,3218.75
2025-11-19,Organic,7,28732.53
2025-11-20,Airbnb,3,9262.04
2025-11-20,Customer IO,1,5895.78
2025-11-20,Manual,3,6357.83
2025-11-20,Organic,5,25910.1
2025-11-20,Other,1,2355.06
2025-11-20,Vrbo,1,4567.31
2025-11-21,Airbnb,5,24423.44
2025-11-21,Customer IO,5,31627.11
2025-11-21,Organic,4,14591.35
2025-11-21,Vrbo,2,6110.97
2025-11-22,Airbnb,3,14589.26
2025-11-22,Customer IO,1,2215.78
2025-11-22,Manual,2,17238.77
2025-11-22,Organic,4,12910.92
2025-11-22,Vrbo,1,1624.78
2025-11-23,Airbnb,7,34918.84
2025-11-23,Customer IO,2,21815.44
2025-11-23,Google,1,29020.0
2025-11-23,Organic,3,37200.63
2025-11-23,Vrbo,1,1522.84
2025-11-24,Airbnb,2,7035.72
2025-11-24,Customer IO,2,10495.23
2025-11-24,Organic,3,45538.12
2025-11-24,Vrbo,1,3921.37
2025-11-25,Airbnb,4,10248.32
2025-11-25,Customer IO,2,14012.57
2025-11-25,Manual,1,8750.0
2025-11-25,Organic,6,30427.25
2025-11-25,Other,1,17034.5
2025-11-26,Airbnb,7,18998.04
2025-11-26,Customer IO,1,7929.97
2025-11-26,Manual,1,5500.66
2025-11-26,Organic,9,81239.44
2025-11-27,Airbnb,1,2281.5
2025-11-27,Customer IO,3,9574.14
2025-11-27,Manual,2,29623.89
2025-11-27,Organic,4,14692.44
2025-11-27,Vrbo,2,8886.36
2025-11-28,Airbnb,3,7992.0
2025-11-28,Organic,2,13688.53
2025-11-28,Vrbo,2,41952.16
2025-11-29,Airbnb,9,33728.33
2025-11-29,Customer IO,3,11237.13
2025-11-29,Manual,1,2965.59
2025-11-29,Organic,3,18798.24
2025-11-29,Other,3,14315.7
2025-11-29,Vrbo,3,18368.66
2025-11-30,Airbnb,4,29827.12
2025-11-30,Customer IO,1,4557.85
2025-11-30,Organic,2,4715.83
2025-11-30,Other,1,7932.72
2025-12-01,Airbnb,8,18530.02
2025-12-01,Customer IO,3,29630.8
2025-12-01,Organic,4,33799.38
2025-12-01,Vrbo,2,3561.7
2025-12-02,Airbnb,4,15281.82
2025-12-02,Customer IO,1,3495.73
2025-12-02,Vrbo,1,1916.25
2025-12-03,Airbnb,7,36233.24
2025-12-03,Customer IO,5,18811.62
2025-12-03,Organic,3,14073.36
2025-12-04,Airbnb,3,11973.7
2025-12-04,Customer IO,1,3532.0
2025-12-04,Google,1,9562.25
2025-12-04,Manual,1,448.11
2025-12-04,Organic,6,115773.92
2025-12-04,Vrbo,2,5071.04
2025-12-05,Airbnb,5,19345.6
2025-12-05,Customer IO,3,17081.91
2025-12-05,Direct Mail,1,2416.57
2025-12-05,Organic,6,16095.09
2025-12-05,Vrbo,1,2238.35
2025-12-06,Airbnb,3,7495.14
2025-12-06,Organic,8,51322.1
2025-12-07,Airbnb,3,9131.06
2025-12-07,Organic,3,22069.04
2025-12-07,Other,1,11519.5
2025-12-07,Vrbo,1,3810.52
2025-12-08,Airbnb,6,23295.65
2025-12-08,Customer IO,2,3833.01
2025-12-08,Organic,1,13707.3
2025-12-08,Vrbo,5,12495.88
2025-12-09,Airbnb,5,24156.12
2025-12-09,Google,1,13736.17
2025-12-09,Organic,2,10131.02
2025-12-10,Airbnb,5,21492.02
2025-12-10,Organic,8,28258.83
2025-12-10,Other,1,1469.25
2025-12-10,Vrbo,1,3633.86
2025-12-11,Airbnb,1,6641.7
2025-12-11,Customer IO,1,4218.23
2025-12-11,Google,1,13401.57
2025-12-11,Organic,8,43952.74
2025-12-11,Other,1,0.0
2025-12-11,Vrbo,1,966.93
2025-12-12,Airbnb,6,37819.58
2025-12-12,Customer IO,1,2817.5
2025-12-12,Organic,3,15356.33
2025-12-12,Vrbo,1,5942.78
2025-12-13,Airbnb,5,12207.83
2025-12-13,Customer IO,1,11437.5
2025-12-13,Google,1,3129.03
2025-12-13,Other,1,2569.97
2025-12-13,Vrbo,3,21241.07
2025-12-14,Airbnb,10,45975.23
2025-12-14,Customer IO,2,9764.71
2025-12-14,Google,1,2421.11
2025-12-14,Manual,1,6328.25
2025-12-14,Organic,3,11393.4
2025-12-14,Other,1,3652.79
2025-12-15,Airbnb,3,9336.27
2025-12-15,Customer IO,1,1362.06
2025-12-15,Google,1,7730.5
2025-12-15,Organic,2,10330.04
2025-12-15,Vrbo,2,8540.23
2025-12-16,Airbnb,3,8421.26
2025-12-16,Customer IO,2,4650.59
2025-12-16,Organic,4,16570.26
2025-12-16,Vrbo,1,1832.03
2025-12-17,Airbnb,7,27045.9
2025-12-17,Customer IO,1,1278.0
2025-12-17,Influencer,1,560.74
2025-12-17,Meta,2,4970.02
2025-12-17,Organic,4,38989.76
2025-12-17,Other,1,1854.72
2025-12-17,Vrbo,2,6280.84
2025-12-18,Airbnb,6,29819.05
2025-12-18,Customer IO,2,7442.76
2025-12-18,Google,2,12347.64
2025-12-18,Organic,7,54356.85
2025-12-18,Vrbo,1,12331.51
2025-12-19,Airbnb,2,3090.16
2025-12-19,Customer IO,1,4406.25
2025-12-19,Meta,1,2615.48
2025-12-19,Organic,4,15599.88
2025-12-19,Other,1,11157.8
2025-12-19,Vrbo,1,19852.66
2025-12-20,Airbnb,9,37869.29
2025-12-20,Customer IO,1,3341.0
2025-12-20,Google,1,5504.0
2025-12-20,Organic,6,29492.66
2025-12-21,Airbnb,2,11545.23
2025-12-21,Customer IO,1,1258.93
2025-12-21,Organic,3,19929.82
2025-12-21,Vrbo,5,45069.44
2025-12-22,Airbnb,8,21119.13
2025-12-22,Google,1,1798.0
2025-12-22,Organic,3,12275.1
2025-12-22,Vrbo,1,4470.7
2025-12-23,Airbnb,5,10656.29
2025-12-23,Customer IO,1,1491.28
2025-12-23,Google,1,1610.56
2025-12-23,Organic,3,7424.3
2025-12-24,Airbnb,1,1706.74
2025-12-24,Organic,2,16952.98
2025-12-25,Airbnb,2,4443.0
2025-12-25,Organic,2,4567.69
2025-12-26,Airbnb,3,16682.39
2025-12-26,Customer IO,1,2135.38
2025-12-26,Manual,1,4813.14
2025-12-26,Meta,1,16152.02
2025-12-26,Organic,2,6266.81
2025-12-26,Other,1,3806.75
2025-12-27,Airbnb,6,24149.5
2025-12-27,Google,1,29328.69
2025-12-27,Organic,3,14434.5
2025-12-28,Airbnb,8,26732.25
2025-12-28,Customer IO,2,8313.08
2025-12-28,Google,1,9600.0
2025-12-28,Organic,5,26576.15
2025-12-29,Airbnb,8,34859.18
2025-12-29,Customer IO,4,14279.2
2025-12-29,Manual,1,1995.53
2025-12-29,Organic,3,17763.49
2025-12-29,Other,1,4367.72
2025-12-30,Airbnb,11,50571.2
2025-12-30,Customer IO,1,1450.0
2025-12-30,Organic,6,21943.64
2025-12-30,Other,2,5986.64
2025-12-30,Vrbo,1,1456.84
2025-12-31,Airbnb,5,31640.46
2025-12-31,Customer IO,5,21848.72
2025-12-31,Organic,3,18404.11
2025-12-31,Vrbo,1,1654.69
2026-01-01,Airbnb,4,21658.18
2026-01-01,Customer IO,4,9776.33
2026-01-01,Organic,1,3397.97
2026-01-02,Airbnb,5,24775.4
2026-01-02,Customer IO,4,15450.52
2026-01-02,Google,1,38985.0
2026-01-02,Organic,2,5518.08
2026-01-02,Other,2,3398.12
2026-01-02,Vrbo,1,1337.5
2026-01-03,Airbnb,5,17105.63
2026-01-03,Customer IO,2,32083.13
2026-01-03,Google,1,2923.17
2026-01-03,Organic,4,13949.43
2026-01-03,Other,2,14508.89
2026-01-03,Vrbo,1,6277.78
2026-01-04,Airbnb,7,47773.6
2026-01-04,Customer IO,2,8900.87
2026-01-04,Email Action,1,3549.65
2026-01-04,Organic,7,34690.12
2026-01-04,Other,4,15612.76
2026-01-05,Airbnb,7,32346.37
2026-01-05,Manual,1,1828.37
2026-01-05,Organic,10,60721.25
2026-01-05,Other,2,4856.73
2026-01-06,Airbnb,11,34453.12
2026-01-06,Meta,1,4963.53
2026-01-06,Organic,13,63453.95
2026-01-06,Other,1,6746.37
2026-01-06,Vrbo,1,1802.23
2026-01-07,Airbnb,8,32851.33
2026-01-07,Customer IO,1,2029.12
2026-01-07,Meta,1,2114.73
2026-01-07,Organic,8,45820.2
2026-01-07,Other,1,3359.36
2026-01-08,Airbnb,5,18517.82
2026-01-08,Google,1,5992.67
2026-01-08,Organic,10,51463.27
2026-01-09,Airbnb,9,39161.32
2026-01-09,Booking,1,1874.87
2026-01-09,Customer IO,1,1807.22
2026-01-09,Google,1,4220.63
2026-01-09,Meta,1,2354.97
2026-01-09,Organic,13,48007.22
2026-01-09,Other,2,6426.84
2026-01-10,Airbnb,11,61817.33
2026-01-10,Customer IO,2,3255.39
2026-01-10,Google,1,3438.49
2026-01-10,Meta,1,4487.36
2026-01-10,Organic,8,21864.32
2026-01-10,Other,2,1931.76
2026-01-11,Airbnb,8,32848.84
2026-01-11,Booking,1,381.51
2026-01-11,Customer IO,3,10880.51
2026-01-11,Google,1,3347.9
2026-01-11,Manual,1,3834.25
2026-01-11,Organic,5,38556.64
2026-01-11,Other,2,2434.55
2026-01-12,Airbnb,6,16078.18
2026-01-12,Customer IO,2,11262.4
2026-01-12,Manual,1,4091.92
2026-01-12,Meta,1,1209.27
2026-01-12,Organic,4,16927.33
2026-01-12,Other,2,13699.83
2026-01-13,Airbnb,7,22150.81
2026-01-13,Customer IO,2,3265.27
2026-01-13,Manual,3,14666.02
2026-01-13,Organic,11,75261.57
2026-01-13,Other,4,7321.65
2026-01-14,Airbnb,6,39102.68
2026-01-14,Customer IO,3,6034.66
2026-01-14,Google,2,11054.98
2026-01-14,Organic,6,51967.97
2026-01-14,Other,3,1254.6
2026-01-15,Airbnb,6,12713.19
2026-01-15,Google,1,8162.05
2026-01-15,Influencer,1,1383.2
2026-01-15,Organic,7,23919.36
2026-01-15,Other,7,11641.31
2026-01-15,Pinterest,1,1448.43
2026-01-16,Airbnb,7,24708.05
2026-01-16,Customer IO,1,1546.32
2026-01-16,Google,1,5882.34
2026-01-16,Manual,1,4793.61
2026-01-16,Meta,1,3150.59
2026-01-16,Organic,4,17338.81
2026-01-17,Airbnb,6,22693.31
2026-01-17,Customer IO,5,22551.68
2026-01-17,Google,1,3207.39
2026-01-17,Manual,2,11827.04
2026-01-17,Meta,1,2671.11
2026-01-17,Organic,4,28085.91
2026-01-17,Other,4,16022.31
2026-01-18,Airbnb,10,26124.53
2026-01-18,Customer IO,3,9535.26
2026-01-18,Google,2,5729.25
2026-01-18,Organic,8,36446.37
2026-01-18,Other,2,4043.02
2026-01-18,Vrbo,1,13271.21
2026-01-19,Airbnb,5,18452.04
2026-01-19,Customer IO,2,16059.88
2026-01-19,Google,2,13490.46
2026-01-19,Manual,1,0.0
2026-01-19,Meta,1,8250.0
2026-01-19,Organic,3,11476.89
2026-01-19,Other,7,6235.64
2026-01-19,Vrbo,4,8708.53
2026-01-20,Airbnb,6,21029.29
2026-01-20,Customer IO,2,4047.72
2026-01-20,Organic,4,11598.74
2026-01-20,Other,3,14905.71
2026-01-20,Vrbo,1,3400.29
2026-01-21,Airbnb,2,4420.69
2026-01-21,Customer IO,4,7820.52
2026-01-21,Manual,1,12839.75
2026-01-21,Meta,1,5125.0
2026-01-21,Organic,6,17667.36
2026-01-21,Other,3,11332.31
2026-01-21,Vrbo,1,3670.96
2026-01-22,Airbnb,7,20263.74
2026-01-22,Customer IO,5,6894.39
2026-01-22,Google,1,2062.74
2026-01-22,Organic,10,39190.18
2026-01-22,Other,4,20873.11
2026-01-23,Airbnb,3,8008.92
2026-01-23,Customer IO,1,5500.81
2026-01-23,Google,2,5574.68
2026-01-23,Organic,9,36568.43
2026-01-23,Other,1,4478.22
2026-01-23,Vrbo,2,9982.5
2026-01-24,Airbnb,5,25264.74
2026-01-24,Customer IO,3,11156.32
2026-01-24,Organic,9,45400.58
2026-01-24,Other,2,3826.8
2026-01-24,Vrbo,1,1718.98
2026-01-25,Airbnb,5,36675.4
2026-01-25,Customer IO,1,1100.0
2026-01-25,Google,1,2420.25
2026-01-25,Influencer,1,1286.8
2026-01-25,Meta,1,1500.41
2026-01-25,Organic,6,39904.82
2026-01-25,Other,1,2083.2
2026-01-25,Vrbo,1,3279.48
2026-01-26,Airbnb,7,19085.14
2026-01-26,Organic,3,10206.56
2026-01-26,Other,1,917.69
2026-01-26,Vrbo,3,34936.24
2026-01-27,Airbnb,7,56127.53
2026-01-27,Customer IO,2,8954.42
2026-01-27,Google,2,4292.95
2026-01-27,Organic,5,27963.21
2026-01-27,Other,3,16967.85
2026-01-28,Airbnb,1,1607.19
2026-01-28,Customer IO,1,3741.42
