date,channel,spend,clicks,impressions
2024-05-03,Google,772.64,637,118868
2024-05-03,Influencer,5000.0,0,0
2024-05-03,Meta,526.52,507,29266
2024-05-03,Mountain,82.85,31,0
2024-05-03,Pinterest,290.27,228,28355
2024-05-04,Google,813.95,797,108701
2024-05-04,Meta,692.15,1441,52406
2024-05-04,Mountain,161.0,35,0
2024-05-04,Pinterest,298.84,271,27305
2024-05-05,Google,949.69,1113,125256
2024-05-05,Meta,856.46,2508,59483
2024-05-05,Mountain,145.94,129,0
2024-05-05,Pinterest,306.02,278,27517
2024-05-06,Google,783.44,726,94884
2024-05-06,Meta,1187.98,2712,87678
2024-05-06,Mountain,165.72,108,0
2024-05-06,Pinterest,355.02,269,29003
2024-05-07,Google,820.05,887,88130
2024-05-07,Meta,1092.41,2436,77184
2024-05-07,Microsoft,1732.72,5627,86744
2024-05-07,Mountain,253.66,75,0
2024-05-07,Pinterest,358.96,321,30606
2024-05-08,Google,618.82,566,71452
2024-05-08,Meta,860.16,1518,59408
2024-05-08,Microsoft,1204.85,1664,17439
2024-05-08,Mountain,166.3,21,0
2024-05-08,Pinterest,353.68,375,32831
2024-05-09,Google,1128.28,1059,86591
2024-05-09,Meta,741.76,1126,50485
2024-05-09,Microsoft,0.0,0,0
2024-05-09,Mountain,328.45,43,0
2024-05-09,Pinterest,330.65,361,29836
2024-05-10,Google,1681.35,1433,182021
2024-05-10,Meta,862.94,1299,58833
2024-05-10,Microsoft,0.0,0,0
2024-05-10,Mountain,315.08,80,0
2024-05-10,Pinterest,360.51,397,31626
2024-05-11,Google,1862.16,1854,199026
2024-05-11,Influencer,1000.0,0,0
2024-05-11,Meta,1026.39,1833,71546
2024-05-11,Mountain,186.28,54,0
2024-05-11,Pinterest,339.43,541,28658
2024-05-12,Google,2444.08,2071,166547
2024-05-12,Meta,934.66,2231,75077
2024-05-12,Mountain,440.87,66,0
2024-05-12,Pinterest,349.0,563,31454
2024-05-13,Google,2354.7,1953,140449
2024-05-13,Meta,868.35,2119,83259
2024-05-13,Mountain,307.87,56,0
2024-05-13,Pinterest,357.09,544,37271
2024-05-14,Google,2284.79,2141,149513
2024-05-14,Meta,826.72,2107,74653
2024-05-14,Mountain,242.77,55,0
2024-05-14,Pinterest,58.6,26,4365
2024-05-15,Google,1895.59,1887,142058
2024-05-15,Meta,760.14,1999,71857
2024-05-15,Mountain,245.01,89,0
2024-05-15,Pinterest,48.78,9,3272
2024-05-16,Google,1836.1,1888,115694
2024-05-16,Meta,909.15,1147,53089
2024-05-16,Mountain,401.1,76,0
2024-05-16,Pinterest,49.99,4,3523
2024-05-17,Google,2170.6,1561,100322
2024-05-17,Meta,784.65,539,34050
2024-05-17,Mountain,196.98,63,0
2024-05-17,Pinterest,50.41,14,3412
2024-05-18,Google,2392.17,1517,108741
2024-05-18,Influencer,2500.0,0,0
2024-05-18,Meta,790.48,581,35015
2024-05-18,Mountain,296.62,74,0
2024-05-18,Pinterest,49.9,20,3330
2024-05-19,Google,2889.42,1469,124120
2024-05-19,Meta,755.79,635,35400
2024-05-19,Mountain,366.53,75,0
2024-05-19,Pinterest,51.14,17,3149
2024-05-20,Google,3264.79,1619,64625
2024-05-20,Meta,1040.9,731,49346
2024-05-20,Mountain,255.21,58,0
2024-05-20,Pinterest,50.44,8,3217
2024-05-21,Google,3955.46,2755,170482
2024-05-21,Influencer,350.0,0,0
2024-05-21,Meta,1386.0,739,59937
2024-05-21,Mountain,338.27,96,0
2024-05-21,Pinterest,49.96,11,3336
2024-05-22,Google,2934.61,2385,140950
2024-05-22,Influencer,2000.0,0,0
2024-05-22,Meta,1417.69,738,55247
2024-05-22,Mountain,266.77,87,0
2024-05-22,Pinterest,50.47,6,3278
2024-05-23,Google,2874.63,2216,94059
2024-05-23,Influencer,525.0,0,0
2024-05-23,Meta,1759.28,1152,70807
2024-05-23,Mountain,293.17,68,0
2024-05-23,Pinterest,48.78,5,3469
2024-05-24,Google,3060.15,2110,105853
2024-05-24,Meta,1871.91,1315,82428
2024-05-24,Mountain,318.47,79,0
2024-05-24,Pinterest,50.44,8,3209
2024-05-25,Google,3525.95,2752,195908
2024-05-25,Meta,1813.79,1352,80583
2024-05-25,Mountain,315.0,84,0
2024-05-25,Pinterest,49.43,10,2842
2024-05-26,Google,2761.33,2066,192938
2024-05-26,Meta,1217.54,980,63271
2024-05-26,Mountain,342.72,69,0
2024-05-26,Pinterest,51.14,15,3049
2024-05-27,Google,3348.55,2454,173772
2024-05-27,Meta,1072.14,735,52989
2024-05-27,Mountain,381.6,76,0
2024-05-27,Pinterest,51.3,6,3544
2024-05-28,Google,1967.1,1238,83741
2024-05-28,Meta,1051.12,671,51006
2024-05-28,Mountain,143.0,50,0
2024-05-28,Pinterest,50.1,3,3579
2024-05-29,Google,1542.42,926,59344
2024-05-29,Meta,892.18,547,44500
2024-05-29,Mountain,377.47,104,0
2024-05-29,Pinterest,50.15,9,3243
2024-05-29,TikTok,12.74,16,848
2024-05-30,Google,2003.65,1331,80918
2024-05-30,Meta,700.92,416,28591
2024-05-30,Mountain,322.39,84,0
2024-05-30,Pinterest,48.5,11,3379
2024-05-30,TikTok,62.5,158,4710
2024-05-31,Google,1439.92,1245,100064
2024-05-31,Influencer,4000.0,0,0
2024-05-31,Meta,694.26,361,27380
2024-05-31,Mountain,217.46,69,0
2024-05-31,Pinterest,49.04,12,3615
2024-05-31,TikTok,62.5,166,3696
2024-06-01,Google,1533.56,1863,175079
2024-06-01,Meta,693.65,472,30768
2024-06-01,Mountain,395.51,96,0
2024-06-01,Pinterest,49.75,15,3545
2024-06-01,TikTok,62.26,214,4168
2024-06-02,Google,1673.17,1108,64401
2024-06-02,Meta,737.97,513,32751
2024-06-02,Mountain,195.07,67,0
2024-06-02,Pinterest,51.5,15,3752
2024-06-02,TikTok,50.16,225,5225
2024-06-03,Google,1604.22,1257,83645
2024-06-03,Meta,720.03,371,31881
2024-06-03,Mountain,323.99,114,0
2024-06-03,Pinterest,48.87,8,3591
2024-06-03,TikTok,50.05,150,4319
2024-06-04,Google,1378.75,1181,83217
2024-06-04,Meta,696.94,426,33350
2024-06-04,Mountain,245.17,112,0
2024-06-04,Pinterest,51.27,9,3611
2024-06-04,TikTok,50.14,161,5430
2024-06-05,Google,1510.98,1163,84932
2024-06-05,Meta,891.97,629,42399
2024-06-05,Mountain,292.83,100,0
2024-06-05,Pinterest,49.12,14,3390
2024-06-05,TikTok,50.54,142,4053
2024-06-06,Google,1373.66,852,58035
2024-06-06,Meta,1017.39,717,48171
2024-06-06,Mountain,233.83,85,0
2024-06-06,Pinterest,49.32,11,3497
2024-06-06,TikTok,50.49,116,4122
2024-06-07,Google,1364.58,963,67744
2024-06-07,Meta,1297.74,862,54491
2024-06-07,Mountain,242.84,90,0
2024-06-07,Pinterest,51.46,15,3317
2024-06-07,TikTok,153.35,233,10547
2024-06-08,Google,610.24,376,32384
2024-06-08,Influencer,305.0,0,0
2024-06-08,Meta,1383.65,869,57642
2024-06-08,Mountain,362.06,252,0
2024-06-08,Pinterest,48.51,18,2895
2024-06-08,TikTok,237.5,351,18877
2024-06-09,Google,1074.17,4284,71047
2024-06-09,Influencer,115.0,0,0
2024-06-09,Meta,1470.48,1010,56066
2024-06-09,Mountain,175.01,177,0
2024-06-09,Pinterest,51.5,6,2905
2024-06-09,TikTok,201.34,224,14904
2024-06-10,Google,1277.94,5332,81276
2024-06-10,Meta,1579.81,1035,66396
2024-06-10,Mountain,283.28,385,0
2024-06-10,Pinterest,51.24,11,3046
2024-06-10,TikTok,199.81,187,11480
2024-06-11,Google,1470.73,5590,115064
2024-06-11,Meta,1655.9,1437,73336
2024-06-11,Mountain,388.68,143,0
2024-06-11,Pinterest,48.97,7,2997
2024-06-11,TikTok,199.95,150,10047
2024-06-12,Google,2178.16,7397,170649
2024-06-12,Meta,1637.67,1594,79137
2024-06-12,Mountain,397.63,86,0
2024-06-12,Pinterest,49.82,18,3574
2024-06-12,TikTok,200.01,123,9277
2024-06-13,Google,1980.01,7002,154527
2024-06-13,Meta,1612.96,1648,83693
2024-06-13,Mountain,420.75,185,0
2024-06-13,Pinterest,49.61,13,3491
2024-06-13,TikTok,152.4,117,8524
2024-06-14,Google,1936.97,6774,148581
2024-06-14,Meta,1576.59,1538,74813
2024-06-14,Mountain,442.07,158,0
2024-06-14,Pinterest,48.08,14,2929
2024-06-14,TikTok,219.23,149,15875
2024-06-15,Google,1656.09,5748,142622
2024-06-15,Influencer,140.0,0,0
2024-06-15,Meta,1791.53,1463,88436
2024-06-15,Mountain,364.59,98,0
2024-06-15,Pinterest,54.42,27,3750
2024-06-15,TikTok,135.03,74,8679
2024-06-16,Google,1763.31,5384,115350
2024-06-16,Meta,2436.83,1800,114514
2024-06-16,Mountain,520.04,198,0
2024-06-16,Pinterest,427.34,401,70673
2024-06-16,TikTok,0.0,0,31
2024-06-17,Google,1913.66,5014,112782
2024-06-17,Meta,1733.99,1285,78718
2024-06-17,Mountain,338.04,153,0
2024-06-17,Pinterest,466.49,339,86041
2024-06-17,TikTok,217.86,195,17972
2024-06-18,Google,1512.76,3230,83926
2024-06-18,Meta,2223.02,1249,99380
2024-06-18,Mountain,367.3,187,0
2024-06-18,Pinterest,457.34,370,87062
2024-06-18,TikTok,261.34,196,16852
2024-06-19,Google,1857.92,3310,131750
2024-06-19,Meta,2219.52,1081,102093
2024-06-19,Mountain,465.2,239,0
2024-06-19,Pinterest,460.87,337,85288
2024-06-19,TikTok,254.58,186,16054
2024-06-20,Google,1798.26,3072,130298
2024-06-20,Meta,1676.27,758,76486
2024-06-20,Mountain,364.85,151,0
2024-06-20,Pinterest,448.62,365,75465
2024-06-20,TikTok,262.19,262,15698
2024-06-21,Google,4349.4,2378,91850
2024-06-21,Meta,1731.61,1204,83067
2024-06-21,Microsoft,198.5,611,7406
2024-06-21,Mountain,384.13,184,0
2024-06-21,Pinterest,449.86,390,66448
2024-06-21,TikTok,4.03,6,295
2024-06-22,Google,5095.32,2921,77640
2024-06-22,Meta,1683.85,1132,72036
2024-06-22,Microsoft,325.73,547,12299
2024-06-22,Mountain,473.21,200,0
2024-06-22,Pinterest,439.48,480,61214
2024-06-22,TikTok,0.0,0,8
2024-06-23,Google,4682.3,2887,92911
2024-06-23,Meta,1734.51,1125,72010
2024-06-23,Microsoft,340.73,602,11071
2024-06-23,Mountain,408.13,143,0
2024-06-23,Pinterest,450.16,613,63895
2024-06-23,TikTok,0.0,0,4
2024-06-24,Google,4826.59,2380,87145
2024-06-24,Meta,1636.23,994,71906
2024-06-24,Microsoft,318.6,467,9383
2024-06-24,Mountain,427.45,217,0
2024-06-24,Pinterest,446.39,542,61849
2024-06-24,TikTok,0.0,0,2
2024-06-25,Google,3376.53,1644,68421
2024-06-25,Meta,2083.72,1263,77472
2024-06-25,Microsoft,457.09,1445,17636
2024-06-25,Mountain,567.14,267,0
2024-06-25,Pinterest,447.09,495,64011
2024-06-25,TikTok,0.0,0,1
2024-06-26,Google,3346.37,1487,42827
2024-06-26,Meta,1969.33,1161,84611
2024-06-26,Microsoft,503.73,1885,21820
2024-06-26,Mountain,406.91,187,0
2024-06-26,Pinterest,454.26,496,72061
2024-06-26,TikTok,0.0,0,0
2024-06-27,Google,2288.38,1205,56724
2024-06-27,Meta,1703.7,983,68356
2024-06-27,Microsoft,381.28,2028,20974
2024-06-27,Mountain,515.06,169,0
2024-06-27,Pinterest,464.22,464,72611
2024-06-27,TikTok,0.0,0,0
2024-06-28,Google,1995.85,1024,55362
2024-06-28,Meta,2052.99,1278,86823
2024-06-28,Microsoft,0.0,0,0
2024-06-28,Mountain,424.91,134,0
2024-06-28,Pinterest,448.02,427,59855
2024-06-28,TikTok,0.0,0,0
2024-06-29,Google,2312.44,1288,48559
2024-06-29,Meta,1596.62,1004,58427
2024-06-29,Microsoft,0.0,0,0
2024-06-29,Mountain,479.38,165,0
2024-06-29,Pinterest,439.85,416,52566
2024-06-29,TikTok,0.0,0,0
2024-06-30,Google,2240.85,1444,62676
2024-06-30,Meta,0.0,0,0
2024-06-30,Mountain,464.39,103,0
2024-06-30,Pinterest,463.5,443,62934
2024-06-30,TikTok,0.0,0,0
2024-07-01,Google,2150.94,1327,49333
2024-07-01,Influencer,10097.99,0,0
2024-07-01,Meta,1865.92,1440,97766
2024-07-01,Mountain,429.72,135,0
2024-07-01,Pinterest,444.91,559,86085
2024-07-01,TikTok,0.0,0,0
2024-07-02,Google,1941.51,1468,70590
2024-07-02,Meta,1859.73,1298,87681
2024-07-02,Mountain,398.5,138,0
2024-07-02,Pinterest,439.87,497,69138
2024-07-02,TikTok,0.0,0,0
2024-07-03,Google,1197.66,1138,122878
2024-07-03,Meta,1998.54,1111,88588
2024-07-03,Mountain,317.06,151,0
2024-07-03,Pinterest,460.03,581,75311
2024-07-03,TikTok,0.0,0,0
2024-07-04,Google,923.13,1224,175595
2024-07-04,Meta,1193.6,511,47083
2024-07-04,Mountain,246.2,106,0
2024-07-04,Pinterest,440.48,557,73684
2024-07-04,TikTok,0.0,0,0
2024-07-05,Google,2953.47,2746,201963
2024-07-05,Meta,1131.85,461,45169
2024-07-05,Microsoft,242.77,1399,19727
2024-07-05,Mountain,457.05,151,0
2024-07-05,Pinterest,333.86,252,35686
2024-07-05,TikTok,0.0,0,0
2024-07-06,Google,2590.0,2329,236232
2024-07-06,Meta,1072.16,481,48203
2024-07-06,Microsoft,264.25,1696,23142
2024-07-06,Mountain,295.05,151,0
2024-07-06,Pinterest,148.79,59,16898
2024-07-06,TikTok,0.0,0,0
2024-07-07,Google,2710.5,2654,202840
2024-07-07,Meta,1198.17,608,55618
2024-07-07,Microsoft,325.01,1406,20688
2024-07-07,Mountain,227.41,86,0
2024-07-07,Pinterest,151.5,65,25489
2024-07-07,TikTok,0.0,0,0
2024-07-08,Google,2420.53,2466,184834
2024-07-08,Meta,1180.02,594,55859
2024-07-08,Microsoft,569.94,1698,37583
2024-07-08,Mountain,445.36,42,0
2024-07-08,Pinterest,148.41,43,26662
2024-07-08,TikTok,0.0,0,0
2024-07-09,Google,1885.98,1615,83230
2024-07-09,Meta,1187.65,692,55013
2024-07-09,Microsoft,567.0,1614,26072
2024-07-09,Mountain,320.02,2,0
2024-07-09,Pinterest,151.58,53,26691
2024-07-10,Google,1920.66,1930,141820
2024-07-10,Meta,1103.26,633,47968
2024-07-10,Microsoft,569.47,2069,30506
2024-07-10,Mountain,411.29,0,0
2024-07-10,Pinterest,201.13,124,36351
2024-07-10,TikTok,0.0,0,0
2024-07-11,Google,1854.51,1414,62507
2024-07-11,Meta,1080.07,535,43452
2024-07-11,Microsoft,573.3,2111,33122
2024-07-11,Mountain,408.52,2,0
2024-07-11,Pinterest,200.29,89,33279
2024-07-12,Google,1658.57,1429,71775
2024-07-12,Influencer,10000.0,0,0
2024-07-12,Meta,1068.17,610,41168
2024-07-12,Microsoft,571.98,2332,32623
2024-07-12,Mountain,428.47,104,0
2024-07-12,Pinterest,193.91,84,30731
2024-07-13,Google,1877.69,2103,108272
2024-07-13,Influencer,400.0,0,0
2024-07-13,Meta,1058.29,554,43062
2024-07-13,Microsoft,571.5,2467,34478
2024-07-13,Mountain,338.35,225,0
2024-07-13,Pinterest,198.07,133,42697
2024-07-14,Google,1832.27,1889,87523
2024-07-14,Meta,1148.15,683,50769
2024-07-14,Microsoft,263.26,1202,7682
2024-07-14,Mountain,322.35,95,0
2024-07-14,Pinterest,201.5,147,40045
2024-07-15,Google,1738.41,1555,79633
2024-07-15,Influencer,900.0,0,0
2024-07-15,Meta,984.2,594,44977
2024-07-15,Microsoft,0.0,0,0
2024-07-15,Mountain,436.19,188,0
2024-07-15,Pinterest,201.24,101,44615
2024-07-16,Google,1781.55,1793,76403
2024-07-16,Meta,893.41,526,40391
2024-07-16,Microsoft,0.0,0,0
2024-07-16,Mountain,305.86,94,0
2024-07-16,Pinterest,200.93,92,35341
2024-07-17,Google,1776.67,1902,93925
2024-07-17,Meta,842.03,491,35675
2024-07-17,Mountain,406.66,84,0
2024-07-17,Pinterest,200.08,97,35835
2024-07-18,Google,2016.62,2136,108463
2024-07-18,Influencer,700.0,0,0
2024-07-18,Meta,850.19,554,37346
2024-07-18,Mountain,583.28,116,0
2024-07-18,Pinterest,199.28,91,34595
2024-07-19,Google,1953.88,1541,100369
2024-07-19,Meta,811.34,603,35747
2024-07-19,Mountain,448.69,91,0
2024-07-19,Pinterest,196.78,119,36535
2024-07-20,Google,1638.23,2192,144148
2024-07-20,Meta,828.81,692,34113
2024-07-20,Mountain,443.42,92,0
2024-07-20,Pinterest,199.21,149,40885
2024-07-21,Google,1695.83,1626,136903
2024-07-21,Meta,903.33,741,34375
2024-07-21,Mountain,541.22,121,0
2024-07-21,Pinterest,201.5,148,38914
2024-07-22,Google,1761.84,2863,226519
2024-07-22,Influencer,525.0,0,0
2024-07-22,Meta,843.23,619,33699
2024-07-22,Mountain,423.46,134,0
2024-07-22,Pinterest,201.24,133,38873
2024-07-23,Google,3202.75,4025,282724
2024-07-23,Meta,672.52,505,27153
2024-07-23,Mountain,511.53,190,0
2024-07-23,Pinterest,200.94,118,34357
2024-07-24,Google,2958.78,3951,363705
2024-07-24,Meta,688.65,464,28319
2024-07-24,Mountain,450.32,168,0
2024-07-24,Pinterest,200.44,116,33482
2024-07-25,Google,2145.71,2338,245514
2024-07-25,Influencer,5000.0,0,0
2024-07-25,Meta,655.55,405,22756
2024-07-25,Mountain,337.37,103,0
2024-07-25,Pinterest,199.45,135,31587
2024-07-26,Google,2612.01,2881,340474
2024-07-26,Meta,675.36,360,22684
2024-07-26,Mountain,618.32,162,0
2024-07-26,Pinterest,197.61,136,26035
2024-07-27,Google,2424.47,2424,371021
2024-07-27,Meta,697.32,504,23981
2024-07-27,Mountain,354.09,105,0
2024-07-27,Pinterest,198.82,105,23294
2024-07-28,Google,2538.65,2784,461645
2024-07-28,Meta,718.44,425,25245
2024-07-28,Mountain,514.71,185,0
2024-07-28,Pinterest,200.82,128,27086
2024-07-29,Google,2328.59,2693,372552
2024-07-29,Influencer,560.0,0,0
2024-07-29,Meta,624.1,295,23163
2024-07-29,Mountain,357.37,142,0
2024-07-29,Pinterest,201.36,130,31008
2024-07-30,Google,2247.41,3256,332572
2024-07-30,Influencer,14947.0,0,0
2024-07-30,Meta,671.46,390,22257
2024-07-30,Mountain,404.41,133,0
2024-07-30,Pinterest,201.05,130,33041
2024-07-31,Google,2474.99,3127,338323
2024-07-31,Influencer,5155.0,0,0
2024-07-31,Meta,615.32,397,29619
2024-07-31,Mountain,507.7,152,0
2024-07-31,Pinterest,200.67,148,37938
2024-07-31,TikTok,0.0,0,0
2024-08-01,Google,2549.57,3265,255828
2024-08-01,Meta,632.32,403,29154
2024-08-01,Mountain,362.5,131,0
2024-08-01,Pinterest,198.42,148,45528
2024-08-01,TikTok,0.0,0,0
2024-08-02,Google,2587.84,2971,176577
2024-08-02,Influencer,16210.0,0,0
2024-08-02,Meta,586.7,420,29177
2024-08-02,Mountain,472.34,143,0
2024-08-02,Pinterest,199.02,138,38439
2024-08-02,TikTok,0.0,0,0
2024-08-03,Google,2875.21,2995,186200
2024-08-03,Meta,818.8,895,47638
2024-08-03,Mountain,388.81,150,0
2024-08-03,Pinterest,198.42,154,37648
2024-08-03,TikTok,0.0,0,0
2024-08-04,Google,1921.13,2373,126885
2024-08-04,Meta,933.45,1143,58914
2024-08-04,Mountain,369.61,152,0
2024-08-04,Pinterest,201.5,157,41889
2024-08-04,TikTok,0.0,0,0
2024-08-05,Google,2049.04,1865,114662
2024-08-05,Influencer,720.0,0,0
2024-08-05,Meta,928.26,1124,58435
2024-08-05,Mountain,328.38,125,0
2024-08-05,Pinterest,201.19,178,49581
2024-08-05,TikTok,0.0,0,0
2024-08-06,Google,2009.82,2299,163743
2024-08-06,Influencer,275.0,0,0
2024-08-06,Meta,900.92,1099,53821
2024-08-06,Mountain,267.63,112,0
2024-08-06,Pinterest,199.73,190,47762
2024-08-06,TikTok,0.0,0,0
2024-08-07,Google,2084.51,2071,217162
2024-08-07,Meta,886.24,899,49514
2024-08-07,Mountain,495.89,127,0
2024-08-07,Pinterest,200.47,156,42121
2024-08-07,TikTok,0.0,0,0
2024-08-08,Google,1740.53,2415,195512
2024-08-08,Meta,1608.96,1687,77873
2024-08-08,Mountain,343.31,118,0
2024-08-08,Pinterest,199.11,149,40749
2024-08-08,TikTok,0.0,0,0
2024-08-09,Google,2715.42,2428,201712
2024-08-09,Influencer,10000.0,0,0
2024-08-09,Meta,1866.25,2048,88891
2024-08-09,Mountain,255.29,96,0
2024-08-09,Pinterest,160.72,118,36171
2024-08-09,TikTok,0.0,0,0
2024-08-10,Google,3049.7,2871,201346
2024-08-10,Meta,2077.72,2535,103325
2024-08-10,Mountain,423.14,97,0
2024-08-10,Pinterest,48.0,11,3094
2024-08-10,TikTok,0.0,0,0
2024-08-11,Google,2432.86,2525,169211
2024-08-11,Influencer,5400.0,0,0
2024-08-11,Meta,2359.28,2733,134978
2024-08-11,Mountain,410.73,142,0
2024-08-11,Pinterest,48.8,11,3258
2024-08-11,TikTok,0.0,0,0
2024-08-12,Google,1661.67,1728,114355
2024-08-12,Meta,2241.02,2506,140731
2024-08-12,Microsoft,351.9,785,13035
2024-08-12,Mountain,258.54,118,0
2024-08-12,Pinterest,50.18,11,3192
2024-08-13,Google,1768.66,1961,186516
2024-08-13,Meta,2009.64,2193,120000
2024-08-13,Microsoft,349.5,868,12014
2024-08-13,Mountain,468.7,156,0
2024-08-13,Pinterest,51.67,12,2887
2024-08-14,Google,2145.98,2255,141920
2024-08-14,Meta,2516.48,2022,109732
2024-08-14,Microsoft,353.35,634,13027
2024-08-14,Mountain,420.49,124,0
2024-08-14,Pinterest,50.37,5,2643
2024-08-15,Google,2594.16,2934,201943
2024-08-15,Influencer,275.0,0,0
2024-08-15,Meta,1941.14,2510,137325
2024-08-15,Microsoft,357.44,740,13794
2024-08-15,Mountain,321.09,123,0
2024-08-15,Pinterest,50.09,12,2756
2024-08-16,Google,2142.3,2452,206603
2024-08-16,Influencer,100.0,0,0
2024-08-16,Meta,1600.08,1402,94496
2024-08-16,Microsoft,463.89,836,39938
2024-08-16,Mountain,441.87,129,0
2024-08-16,Pinterest,46.36,10,2513
2024-08-17,Google,2141.08,2575,180785
2024-08-17,Meta,0.0,0,0
2024-08-17,Microsoft,476.66,970,30405
2024-08-17,Mountain,395.06,130,0
2024-08-17,Pinterest,52.53,16,2779
2024-08-18,Google,1851.39,2678,161978
2024-08-18,Meta,0.0,0,0
2024-08-18,Microsoft,516.69,987,28445
2024-08-18,Mountain,396.92,129,0
2024-08-18,Pinterest,50.44,11,3112
2024-08-19,Google,2315.83,2600,160406
2024-08-19,Influencer,6134.85,0,0
2024-08-19,Meta,2247.3,1162,196062
2024-08-19,Microsoft,496.32,991,21572
2024-08-19,Mountain,227.21,132,0
2024-08-19,Pinterest,50.36,14,3037
2024-08-20,Google,5411.09,3711,740533
2024-08-20,Influencer,420.0,0,0
2024-08-20,Meta,2866.73,1401,311685
2024-08-20,Microsoft,0.0,0,0
2024-08-20,Mountain,1678.3,248,0
2024-08-20,Pinterest,50.87,13,3051
2024-08-21,Google,3256.51,3283,423902
2024-08-21,Meta,3051.04,2561,304168
2024-08-21,Microsoft,0.0,0,0
2024-08-21,Mountain,1946.96,257,0
2024-08-21,Pinterest,49.06,8,2900
2024-08-22,Google,2792.03,3040,291310
2024-08-22,Influencer,50.0,0,0
2024-08-22,Meta,2548.09,2876,266476
2024-08-22,Mountain,967.81,221,0
2024-08-22,Pinterest,51.13,9,3014
2024-08-23,Google,3065.98,3020,260338
2024-08-23,Meta,1889.31,1391,131714
2024-08-23,Mountain,805.0,213,0
2024-08-23,Pinterest,49.65,8,2611
2024-08-24,Google,3349.64,3107,216563
2024-08-24,Meta,1580.89,953,95183
2024-08-24,Mountain,516.05,169,0
2024-08-24,Pinterest,48.38,10,2743
2024-08-25,Google,2264.52,2391,153103
2024-08-25,Meta,1477.54,852,81898
2024-08-25,Mountain,652.65,201,0
2024-08-25,Pinterest,51.5,9,2802
2024-08-26,Google,2844.09,2594,207067
2024-08-26,Influencer,165.0,0,0
2024-08-26,Meta,1487.56,1037,91757
2024-08-26,Mountain,422.17,185,0
2024-08-26,Pinterest,47.26,11,2620
2024-08-27,Google,2196.28,2551,201992
2024-08-27,Influencer,210.0,0,0
2024-08-27,Meta,1436.92,931,80388
2024-08-27,Mountain,766.35,216,0
2024-08-27,Pinterest,51.75,15,3184
2024-08-28,Google,2693.07,2737,213617
2024-08-28,Meta,1914.9,1555,111430
2024-08-28,Mountain,670.52,202,0
2024-08-28,Pinterest,47.61,12,2780
2024-08-29,Google,2837.16,2970,246472
2024-08-29,Meta,2665.93,2560,142921
2024-08-29,Mountain,634.36,228,0
2024-08-29,Pinterest,52.14,9,3201
2024-08-30,Google,2694.06,2396,199814
2024-08-30,Influencer,140.0,0,0
2024-08-30,Meta,2758.89,3080,154065
2024-08-30,Mountain,610.24,185,0
2024-08-30,Pinterest,49.81,12,2603
2024-08-31,Google,3071.4,2383,192694
2024-08-31,Influencer,2999.65,0,0
2024-08-31,Meta,1834.07,2230,90860
2024-08-31,Mountain,546.53,200,0
2024-08-31,Pinterest,49.92,12,2761
2024-09-01,Google,2809.63,2366,186430
2024-09-01,Influencer,-94.85,0,0
2024-09-01,Meta,2968.13,3671,189836
2024-09-01,Mountain,782.22,213,0
2024-09-01,Pinterest,46.18,13,2757
2024-09-02,Google,3061.05,2474,182138
2024-09-02,Influencer,510.0,0,0
2024-09-02,Meta,2569.5,3291,156930
2024-09-02,Mountain,451.54,197,0
2024-09-02,Pinterest,37.08,8,2373
2024-09-03,Google,2558.57,1901,133373
2024-09-03,Meta,1913.22,2409,114161
2024-09-03,Mountain,424.86,197,0
